NORM_Abundance BR1 126 control,NORM_Abundance BR2 126 control,NORM_Abundance BR3 126 control,NORM_Abundance BR1 127C Sample,NORM_Abundance BR1 127N Sample,NORM_Abundance BR1 128C Sample,NORM_Abundance BR1 128N Sample,NORM_Abundance BR2 127C Sample,NORM_Abundance BR2 127N Sample,NORM_Abundance BR2 128C Sample,NORM_Abundance BR2 128N Sample,NORM_Abundance BR3 127C Sample,NORM_Abundance BR3 127N Sample,NORM_Abundance BR3 128C Sample,NORM_Abundance BR3 128N Sample,_GENE_SYMBOL_
253.5963027,419.8279747,177.6776143,374.8,259.8531559,319.9569279,250.5860578,222.5277932,159.9042878,211.4020313,150.4776824,555.7130969,425.0170847,505.6126434,429.2320236,TUBB6
1067.488206,982.3334922,1243.497686,1112.5,1091.096469,1194.274881,1061.218291,1650.043209,1304.951393,1646.318975,1356.097082,1291.755862,1036.694093,1225.738965,1062.469358,PRPF6
2783.954013,3733.163936,4413.989415,3102.6,3198.725017,2980.423437,3165.713434,4629.212382,4655.404546,4730.633563,4832.216448,4151.627456,4011.56821,3959.117069,4015.182707,XP_005274734.1
1341.735673,1700.449312,313.7481125,1067.2,1289.914059,1068.810721,1299.98201,364.1844406,264.3513241,316.3333794,313.4410669,1761.955967,1622.301553,1601.766307,1723.131274,HSPB1
2117.0394,1052.606122,240.5058335,2276.3,2195.285347,2646.940633,2357.219915,249.3338219,274.5872355,300.5808494,286.4719502,1280.591441,1047.54413,1280.343419,1094.557984,IPO5
1009.664944,186.9455915,268.5550228,1430.6,1117.530667,1369.111819,1065.852172,356.7844665,277.1334822,329.007239,234.0320012,248.2061117,182.7323079,254.3572807,178.8194696,UPF1
3627.760603,3883.536239,5967.010642,3943.6,3736.261944,4045.169732,3727.60128,5666.492428,5984.545282,6030.345566,6014.76227,4246.039624,4004.00755,4225.82854,4105.431969,RPL8
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
5962.404276,10022.65703,4688.390066,3890.6,4750.362576,4135.986328,4717.172632,4178.04049,4465.250848,3938.440368,4436.919118,7023.553388,8199.093591,7267.473121,8071.595568,sp
2260.417486,2013.755847,520.7521121,2510.3,2220.971408,2194.523403,2228.421771,690.6139113,496.6708658,553.08313,458.0254978,1982.251026,2113.155292,1816.975243,1943.134257,TOMM34
2158.931762,2171.961972,1529.245732,2721.7,2059.373668,2540.599263,2062.077304,1889.334209,1510.942745,1816.107645,1512.517959,2606.245075,2193.916884,2418.426458,2138.371164,KARS1
2705.656597,1729.09607,981.5742576,3371.8,2888.123188,3151.728989,2921.899972,1228.622234,919.7042793,1079.073961,907.0612901,2417.178033,1771.059988,2237.926916,1777.374112,STRAP
608.9733457,1465.110168,2259.752727,673.1,625.3184151,744.4562174,629.0197203,3039.879165,2384.203485,3016.224662,2384.769112,1902.158441,1547.235003,2039.77853,1500.749628,MCM7
3611.416682,1191.946179,3227.277829,2862.5,3334.948421,3051.117794,3326.592297,3209.55,3149.045045,2900.415345,3034.425166,1305.509134,1145.734516,1087.222279,1052.30174,PSMD3
319.6210264,145.7832594,1274.788988,509.8,339.2180954,550.0967091,337.8574943,1907.758634,1318.2428,1932.019584,1369.281984,230.8931691,145.1744853,203.4965209,147.3371686,EXOSC10
1509.659144,1928.418174,1522.515891,1524.2,1567.971898,1348.92295,1467.811695,1528.623225,1517.155586,1384.272816,1395.851558,1182.943209,1479.041781,1134.178901,1639.08519,ST13
1400.975014,836.9210646,747.1105437,1773.5,1516.225708,1982.840112,1614.313644,853.7153817,734.2356754,818.0027144,712.3842221,965.1560993,848.0703617,971.6490909,823.5303533,HSD17B10
1168.029876,1159.266624,2731.774899,735.2,1072.268337,939.8151747,1069.297879,1874.685281,2714.095198,1785.834053,2489.64901,1000.429197,1155.946316,969.8842065,1135.181813,H2AX
1600.052242,3064.04427,1217.216922,1867.5,1591.974649,1591.256009,1577.064365,1074.506446,1117.904116,1049.672659,1193.483298,2268.723595,2603.959935,2367.993549,2909.757498,CT45A1
9403.83237,6304.697194,9140.744484,8023.8,9699.106328,7483.274164,9129.400211,6459.346798,9050.277137,6136.046582,8551.856948,5190.161307,6546.647589,4883.48865,5948.429189,RPS19
2881.899537,1330.081032,791.6159124,2862.3,2970.418334,2968.23016,3093.472408,724.2913445,805.8870553,687.0052906,783.0532963,1640.765369,1383.158869,1494.215321,1366.145301,SMC2
104.6129001,116.2094217,0,67.8,95.63693407,86.21913052,99.03436661,0,0,0,0,111.1587997,130.6423082,122.7396887,119.3995415,DBNL
4269.539799,3084.810852,4309.06285,5129.1,4129.595332,4741.719029,4083.340804,4134.999825,4262.162218,4140.401144,4114.03886,3943.62944,2928.184589,3577.367222,2912.742487,RPL5
4413.212902,4070.991724,7040.641258,3732.5,4222.364405,3613.60767,4243.209719,6699.694937,7206.285335,6294.39286,6419.448849,3927.934529,4103.768982,3574.639674,4231.081331,RPS18
8064.45683,10166.308,2623.900959,6440.4,7556.315309,6684.714443,7757.533628,2238.567681,2561.575025,2354.823647,2627.441219,8183.358739,9510.966239,8756.768159,10199.05287,LRRC59
2457.783617,206.8314478,2091.408468,2180.5,2465.86181,2336.778305,2408.31143,1837.6099,2081.556612,1853.205623,1984.077958,248.4488165,218.1299419,242.0565712,200.1807938,SRP54
130.6333676,2022.099563,1273.757407,158,140.2134711,144.3870602,139.4917173,1358.121781,1357.607773,1287.602567,1365.436388,2100.771872,2171.627666,2116.89863,2149.704792,DBNL
4128.344836,3445.166673,4598.39687,3890.7,4098.048859,3867.401076,4263.88396,4699.738666,4664.978433,4575.212021,4660.862672,3400.051583,3480.603699,3406.708248,3467.064186,TALDO1
203.2664641,620.8188213,0,266,218.8302729,230.0065213,207.5741313,0,0,0,0,613.1532336,633.8680352,563.2120529,645.2239286,YBX3
830.2948281,356.4157334,0,1134.1,863.0391645,1049.288151,862.4366527,0,0,0,0,463.3234686,368.6067081,438.7074798,381.6587688,ALDOC
5871.893171,3801.814177,2916.477092,6628,5863.653796,6376.417753,6078.820912,2682.113069,2787.2234,2747.251495,2920.605505,4067.247086,3966.842489,3999.228078,3866.259763,RPS5
1431.302725,1420.332226,610.3032017,1731.4,1554.069006,1890.557658,1472.089124,672.3405058,635.5431564,738.521708,708.238969,1023.162547,1417.132742,1136.211192,1208.08083,ECPAS
2895.293293,4443.028748,2827.368108,2379.1,2958.323441,2347.172574,2724.960005,2664.368233,2947.025838,2413.985429,2963.606263,4067.732496,4734.740401,3931.520694,4417.736395,BCLAF1
2074.85202,2512.710061,1111.700882,1883.7,2061.680426,1909.080779,2016.689028,1068.616671,1000.267522,941.508707,908.65946,2460.622193,2515.490397,2397.408289,2496.383226,CAPZA1
1559.988982,1154.909351,868.5424106,2061.4,1602.074508,1938.198059,1585.559814,1010.322997,838.7336367,977.4265279,794.5401423,1524.267063,1194.535138,1410.249608,1157.196103,PDHB
3479.957267,1948.118614,815.9317595,3882.4,3409.762189,3601.680912,3504.818511,631.6406481,715.9536247,650.7282916,801.7818496,1372.49566,1642.97063,1588.021602,1970.65212,FKBP10
1291.287828,1230.373626,1669.442555,1765.5,1367.283964,1723.649681,1285.783321,2244.004397,1738.882742,2251.739501,1801.836649,1509.623874,1279.764393,1495.873243,1303.880306,ATP6V1A
3938.767144,3176.03548,974.0584503,2664.5,3315.559186,2454.113613,2970.436911,960.7884766,858.2888108,828.6241272,905.8127199,1952.802844,2515.195826,2052.560571,2326.192239,FUS
1204.965959,166.3644254,1049.609507,1482.9,1224.452011,1388.301239,1168.569881,1104.785932,1109.705202,1121.559612,1106.283154,214.4701441,161.6213749,191.7306248,181.7578177,TRAP1
1284.915468,1123.20323,1340.269845,1597.5,1300.263297,1448.201547,1299.269105,1228.395704,1353.330079,1265.641385,1269.246538,1205.352953,1171.607683,1235.793458,1102.813343,RPS12
0,411.8087365,602.2470422,0,0,0,0,783.5666474,626.4275935,775.0552629,571.9450443,571.6507123,417.6528058,528.0748087,452.7388084,GNB1
327.9404956,970.9304137,2153.155983,245.3,317.7091369,255.9921943,328.5897311,2568.848159,2226.030645,2211.357608,2016.84044,1045.167783,1053.631934,1128.670322,1071.331042,RPLP0
1496.973428,3814.515166,6553.194488,1526.1,1490.664337,1490.977963,1454.325912,5979.934189,6534.891026,5763.835335,6498.158715,3798.168361,3742.821124,3606.30063,3787.344128,XP_016875261.1
4267.356676,2993.725286,6498.96278,3728,4335.831954,3816.962219,4062.607154,6635.964548,6211.823255,6186.844643,6310.024155,3218.50839,3113.813513,3133.472052,2946.55681,RPL13A
380.217444,743.146968,882.3459521,421.6,404.5554532,418.9023753,371.4234313,1078.735003,922.4542256,1073.275798,890.3803921,824.3873137,843.8972703,843.3473423,847.0837784,PCBP2
1212.754399,486.8094722,1583.870423,1154.4,1111.670255,1132.908714,1232.909544,1984.778773,1670.083158,1978.764062,1573.997556,569.0618611,489.4299778,545.7771341,489.3049179,LARP1
3129.595507,2059.460868,2512.784906,3350.1,3065.18244,3472.085697,2891.720333,2564.166543,2537.232907,2934.075475,2475.415309,2287.007357,2081.685273,2477.844233,2046.815968,RACK1
1531.844395,3860.637374,1827.323632,982.5,1510.115917,1141.170826,1439.533136,1570.078183,1695.953024,1449.591939,1600.467245,3482.490314,3714.885959,3361.837399,3691.404731,LETM1
2674.85686,2501.63146,1666.102197,2110.3,2442.170783,2201.119766,2549.050731,1773.804001,1686.735611,1654.88794,1677.329227,2543.789039,2554.079219,2429.122727,2477.214003,PSMA1
1644.363741,2300.59426,275.5796009,2010.7,1617.910089,1934.533412,1542.844932,309.2132043,267.8142195,294.526131,272.6377923,2514.664462,2677.062677,2923.450807,2405.107874,DDX39B
1801.4306,1910.803662,292.4778866,1538.2,1701.763854,1501.838641,1710.08053,400.9577814,277.235332,336.4473591,281.6774406,1706.052961,1730.507358,1659.633124,1829.937895,MCAM
3431.751549,4214.410931,342.0920393,2915.8,2965.243715,2706.974201,2751.634528,608.5346065,381.3768188,490.5348106,196.1753523,2042.360916,3860.993253,1943.565589,3148.929705,H2AC4
354.6099998,1189.489418,2037.520621,482.8,386.9118728,466.7426656,359.0664138,2090.341669,2079.36684,2380.171366,2076.921639,1364.810008,1298.666042,1480.951947,1207.474504,GNB2
1718.943947,1012.092746,1230.087128,1830.1,1846.403807,1916.276811,1740.497804,1377.301306,1206.462574,1265.076962,1175.953372,1218.86352,1014.699446,1102.250537,1006.314261,UGP2
51.39189847,1130.712574,1179.392271,59.2,43.32964093,69.22849815,36.0611041,1319.007632,1185.583351,1393.868005,1108.081095,1207.780001,1137.142857,1247.131503,1146.142318,RPA1
2226.254559,753.3911971,951.4619055,2606.9,2261.994291,2558.989124,2246.541436,1133.932769,928.2596679,1070.402373,925.5900721,1002.451737,773.6420493,970.4725013,774.1381211,MCM4
3179.689332,1292.30254,1120.297394,3523.7,3282.329404,3641.92539,3105.235338,1277.099615,1050.63228,1185.544644,1072.921358,1584.943264,1354.389086,1579.304142,1281.213049,CDC5L
1757.532124,2208.9988,200.0776675,1675.8,1852.700632,1582.860637,1717.268987,212.3339513,236.8518606,193.8536103,208.8108828,2196.154859,2307.621351,1892.383941,2139.397253,TPM1
1827.15605,1214.33515,2580.476295,2312.6,1905.444339,2355.567945,1945.042089,3812.496871,2762.983133,3977.334237,2550.179694,1667.058389,1332.541725,1930.51614,1253.835107,CORO1C
3184.409599,3208.251494,5943.136901,3203.7,3493.241886,2791.794103,3321.24551,6073.113455,6729.271493,5649.462731,5671.355518,3249.655507,3640.850408,2937.355957,3176.63413,RPL23A
1183.370741,779.1176546,704.7665836,1240.7,1252.631864,1313.076047,1233.147179,805.6155499,847.6964248,900.4597689,883.0387992,886.6815464,780.8099475,905.6531102,732.1617197,DPP3
1732.219696,1075.087801,509.1099793,2332.2,1780.193622,2279.676454,1941.121113,617.1427397,515.7167905,674.023564,542.1291876,1320.556832,1079.897862,1381.637088,1214.37729,XP_011508441.1
2805.313218,3184.518258,3897.707489,2852.1,2965.804818,2914.126656,2935.14812,4108.193796,3944.492489,4045.578097,3865.723216,2861.813232,3032.119112,2934.895815,3079.575362,XP_024302561.1
6641.237561,6901.226531,5160.363115,6303.8,6580.307354,5890.618927,5880.514544,4581.94316,5065.706726,4593.170931,4525.068175,5896.027775,6684.065034,5665.653333,6294.221455,RPS10
2476.074649,2893.229863,1427.856018,2897.6,2563.930191,2767.207658,2460.056441,1785.810081,1338.154449,1676.182077,1405.989948,2918.929762,2865.784598,2808.251988,2778.604565,NP_001335116.1
2020.804972,700.5940167,958.3391147,1997,1925.519367,2239.032196,2399.400119,1260.109879,920.7737028,1232.135189,877.4951474,970.900113,728.5235671,886.9346392,714.6715525,GDI1
6388.290295,6193.169524,2284.363312,5604.3,6730.121925,5211.393412,6645.877318,2262.353312,2342.75059,2063.273564,2422.475932,5910.42826,6574.779134,5613.455539,6365.674618,ANP32A
1970.888157,925.9670555,756.9842513,1592.1,2169.038183,1536.019796,1932.209802,789.0033631,806.7527792,683.7213756,785.8001508,970.5765066,992.5084191,873.7247467,844.1454304,JPT2
2678.338057,3313.335961,3448.134493,2994,2734.630273,2729.228598,2599.964019,3385.0351,3405.910404,3300.745114,3640.980577,3703.59439,3384.917168,3456.392418,3262.965595,ELAVL1
1523.996952,1936.947306,3291.137629,1172.5,1491.786544,1325.669104,1453.137737,2754.451592,3187.747994,2876.863517,3105.693554,1475.07889,1813.576425,1655.782467,1861.420196,SRP72
373.0780414,535.1103168,932.2057194,585.3,350.8765743,550.5631186,354.4325322,1402.068566,900.2000302,1526.610009,945.4173672,820.1804304,561.1089594,920.5209243,592.1004607,COPB1
839.3223372,455.1960595,613.6435605,884.4,873.0766784,866.3223609,800.7703825,609.3652158,579.4238809,597.8264726,554.2153472,557.7356369,467.8280929,487.5359485,438.5134724,MCM2
1577.099947,1196.025329,443.137893,1503.4,1413.730845,1541.150301,1564.11326,492.9288884,413.0521267,470.9852538,374.6210075,1621.510788,1237.346146,1491.755179,1163.259361,HNRNPF
4028.511205,4019.770579,1924.046668,2927.4,3633.081288,3453.495946,3648.884701,1744.808184,1827.2375,1694.24361,1963.501521,3290.268111,3610.755055,3450.455989,3939.298701,PTBP1
1890.407618,274.8790869,798.9843509,1644.4,1934.995778,1699.596276,1723.447496,805.2380002,798.8594147,710.4031854,741.1512799,288.9805186,259.1735232,244.9980452,253.1176999,RBM10
871.8331708,1498.948572,523.0117666,1060.2,890.034466,1049.95445,909.9636433,798.2910857,578.609082,781.2639148,576.0902974,1457.037833,1364.109934,1663.751187,1579.198858,DIDO1
359.684286,111.388608,1460.719253,443.5,342.2729909,378.8577868,298.647727,1571.965931,1526.271149,1428.759603,1517.012812,155.0074674,108.1567099,117.3380727,116.2279912,DDX42
1675.340488,858.1511863,761.6018061,1577,1684.369653,1496.841397,1589.5402,779.7156405,737.6985708,715.2264356,698.3502929,918.8803836,870.8996264,805.1616614,831.6457909,MTDH
3988.329939,7659.855728,1770.193672,2685.5,3754.154904,2645.474775,3398.061009,1404.182844,1761.391562,1315.3106,1666.541581,5573.230388,7189.107283,5186.834843,6889.633388,CBX3
148.0983526,1255.82196,1246.494184,209.6,139.8394023,156.6469674,121.7879134,1278.836344,1253.771836,1248.041652,1234.536286,902.1337522,1147.894705,1027.804504,1204.163032,YWHAH
1559.221939,1591.100279,1376.031333,1870.3,1532.684737,1962.318093,1593.28295,2001.23994,1400.079167,2027.304432,1446.893109,2479.795872,1648.17472,2215.892602,1756.619114,MARS1
3703.579879,2889.660606,2453.002308,3326,3749.104974,3752.064666,3246.746952,2491.677,2476.530388,2316.083711,2484.454958,2241.621559,2920.722119,2687.865478,2757.849566,TMPO
2004.10703,894.7244746,1983.092422,1999.4,1915.668887,2016.221708,1959.419004,1594.165853,1875.056011,1751.712123,1950.666219,784.7455292,823.1300037,790.2938473,866.6261253,KRT9
1460.037345,1358.03248,2645.515046,1210.9,1687.736273,1068.877351,1477.079458,1196.15296,2879.957702,1415.470009,1726.423008,1110.698079,1499.809047,1038.875143,1327.900135,H1-1
1686.669127,1019.555736,432.9203249,1641.6,1857.812906,1456.197139,1561.26164,540.1981108,464.3335337,480.4778207,437.7487175,1040.637293,1007.629739,799.8670082,932.0160304,MRPL12
582.3628449,2380.786641,2358.244189,792.5,538.9708573,702.1462113,496.6570515,3029.081243,2404.064209,3152.609759,2341.019211,2274.386707,2271.536384,2622.404311,2400.163986,UBA2
2631.784431,2736.460711,1306.57152,2596.3,2521.036964,2761.011075,2520.712763,1417.397084,1409.398429,1510.857479,1364.837074,2877.103634,2774.172969,3142.777806,2805.795944,IGF2BP1
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
343.6943841,1055.572777,2871.873477,472.9,335.7267862,411.9728625,321.6389087,3243.529473,2856.634083,3225.266379,2843.294038,1048.970158,1006.009597,1036.628926,999.5513961,sp
